Gene	Score(0.95 MoE)	0.95 MoE	p-value	FDR	Score
TBC1D15			4.988526389304599e-05	0.0019801980198019802	0.48693274345760507
ZNF544			4.988526389304599e-05	0.0019801980198019802	0.48673324164668846
XPO5			4.988526389304599e-05	0.0019801980198019802	0.48654913300076735
C8ORF33			4.988526389304599e-05	0.0019801980198019802	0.4858995792803816
C5ORF26			4.988526389304599e-05	0.0019801980198019802	0.4852735278515199
SDAD1			4.988526389304599e-05	0.0019801980198019802	0.48522571805028103
PEX5			4.988526389304599e-05	0.0019801980198019802	0.4841733500839747
FXN			4.988526389304599e-05	0.0019801980198019802	0.4839584368982345
ALDH18A1			4.988526389304599e-05	0.0019801980198019802	0.4838996684386791
KIAA0507			4.988526389304599e-05	0.0019801980198019802	0.48348854741611436
TFAP4			4.988526389304599e-05	0.0019801980198019802	0.48202940809213907
PPIL1			4.988526389304599e-05	0.0019801980198019802	0.4818429440423393
CBWD1			4.988526389304599e-05	0.0019801980198019802	0.4816509550746857
CCT2			4.988526389304599e-05	0.0019801980198019802	0.48158655858521043
RNF187			4.988526389304599e-05	0.0019801980198019802	0.48143511925197374
IDI2			4.988526389304599e-05	0.0019801980198019802	0.4812335257090138
NDUFA12L			4.988526389304599e-05	0.0019801980198019802	0.4810001016820667
POLR2F			4.988526389304599e-05	0.0019801980198019802	0.48086183888314243
MCAT			4.988526389304599e-05	0.0019801980198019802	0.48049910436290294
CYB5D1			4.988526389304599e-05	0.0019801980198019802	0.4797764666050359
OAF			4.988526389304599e-05	0.0019801980198019802	0.4796474577222042
C9ORF105			4.988526389304599e-05	0.0019801980198019802	0.4796159421113138
C1ORF109			4.988526389304599e-05	0.0019801980198019802	0.47949135256800085
CGI-09			4.988526389304599e-05	0.0019801980198019802	0.47931731220041474
LAP3			4.988526389304599e-05	0.0019801980198019802	0.47927790582885405
WDR21C			4.988526389304599e-05	0.0019801980198019802	0.4792023052996852
TRSPAP1			4.988526389304599e-05	0.0019801980198019802	0.47870790938272484
ZRANB3			4.988526389304599e-05	0.0019801980198019802	0.47860871154725193
NXT1			4.988526389304599e-05	0.0019801980198019802	0.47795581964772743
PRMT3			4.988526389304599e-05	0.0019801980198019802	0.4776875383046107
PUS3			4.988526389304599e-05	0.0019801980198019802	0.47753386138816967
C17ORF79			4.988526389304599e-05	0.0019801980198019802	0.47737959944566827
EEF1E1			4.988526389304599e-05	0.0019801980198019802	0.47705660670980415
C10ORF18			4.988526389304599e-05	0.0019801980198019802	0.4768364960236091
ENO1			4.988526389304599e-05	0.0019801980198019802	0.4768350695025154
DNAJA3			4.988526389304599e-05	0.0019801980198019802	0.4767443471855173
RNF44			4.988526389304599e-05	0.0019801980198019802	0.47658426383087177
E2F5			4.988526389304599e-05	0.0019801980198019802	0.4763838616183348
IMP3			4.988526389304599e-05	0.0019801980198019802	0.4759820564600821
TFRC			4.988526389304599e-05	0.0019801980198019802	0.47545969910406266
ARD1A			4.988526389304599e-05	0.0019801980198019802	0.4754138006516995
WDR46			4.988526389304599e-05	0.0019801980198019802	0.4748248320124409
LOC115098			4.988526389304599e-05	0.0019801980198019802	0.47475750606192096
BCL7A			4.988526389304599e-05	0.0019801980198019802	0.4745068129121631
ZP3			4.988526389304599e-05	0.0019801980198019802	0.47436546613189556
TRIM14			4.988526389304599e-05	0.0019801980198019802	0.47411100659116595
SLC13A3			4.988526389304599e-05	0.0019801980198019802	0.47356142672146917
B4GALT7			4.988526389304599e-05	0.0019801980198019802	0.47268093389419463
UTP6			4.988526389304599e-05	0.0019801980198019802	0.4722382859505379
SSB			4.988526389304599e-05	0.0019801980198019802	0.4719159110231615
ANAPC5			4.988526389304599e-05	0.0019801980198019802	0.471856163138114
TMEM68			4.988526389304599e-05	0.0019801980198019802	0.47142586946483356
NPAL3			4.988526389304599e-05	0.0019801980198019802	0.47123011024305284
ACBD6			4.988526389304599e-05	0.0019801980198019802	0.4709975543204961
ATP5G1			4.988526389304599e-05	0.0019801980198019802	0.47020221010513075
NASP			4.988526389304599e-05	0.0019801980198019802	0.4701630587734599
ABCF2			4.988526389304599e-05	0.0019801980198019802	0.46956540000092234
FAM11B			4.988526389304599e-05	0.0019801980198019802	0.46909063534512324
FAM44B			4.988526389304599e-05	0.0019801980198019802	0.46841557444659887
NIP7			4.988526389304599e-05	0.0019801980198019802	0.4673269736973569
SCO1			4.988526389304599e-05	0.0019801980198019802	0.46712008852401954
FLJ20628			4.988526389304599e-05	0.0019801980198019802	0.46702637716299605
PER1			4.988526389304599e-05	0.0019801980198019802	0.4670137688078356
PTCD2			4.988526389304599e-05	0.0019801980198019802	0.4666869719525076
ZNF239			4.988526389304599e-05	0.0019801980198019802	0.46629512606351475
MAGMAS			4.988526389304599e-05	0.0019801980198019802	0.4661059596467018
DNAJB1			4.988526389304599e-05	0.0019801980198019802	0.4660987985652667
MRPL3			4.988526389304599e-05	0.0019801980198019802	0.46603587374951305
RSL1D1			4.988526389304599e-05	0.0019801980198019802	0.4660197580240211
PRR3			4.988526389304599e-05	0.0019801980198019802	0.46590869474622654
C19ORF24			4.988526389304599e-05	0.0019801980198019802	0.46571465582680127
SH3BGR			4.988526389304599e-05	0.0019801980198019802	0.46532726388165124
C9ORF32			4.988526389304599e-05	0.0019801980198019802	0.46524466170168105
PDSS1			4.988526389304599e-05	0.0019801980198019802	0.4644460114945965
FAM57A			4.988526389304599e-05	0.0019801980198019802	0.46439247527546584
ANKS6			4.988526389304599e-05	0.0019801980198019802	0.4641940033661122
ACY1			4.988526389304599e-05	0.0019801980198019802	0.4640672805779658
TIMM13			4.988526389304599e-05	0.0019801980198019802	0.4638339310034034
EIF3S4			4.988526389304599e-05	0.0019801980198019802	0.46329365357058216
RIOK1			4.988526389304599e-05	0.0019801980198019802	0.46319632540866634
AK2			4.988526389304599e-05	0.0019801980198019802	0.46312092890843276
MTAP			4.988526389304599e-05	0.0019801980198019802	0.4629827573988076
EEF2K			4.988526389304599e-05	0.0019801980198019802	0.46260696596708956
MRPL2			4.988526389304599e-05	0.0019801980198019802	0.46174435531406494
CYP2U1			4.988526389304599e-05	0.0019801980198019802	0.46173378064286896
CD55			4.988526389304599e-05	0.0019801980198019802	0.46169015659865
KBTBD8			4.988526389304599e-05	0.0019801980198019802	0.46139835299824217
PRPF4			4.988526389304599e-05	0.0019801980198019802	0.4604554929473708
PAXIP1			4.988526389304599e-05	0.0019801980198019802	0.4601558822440504
SSSCA1			4.988526389304599e-05	0.0019801980198019802	0.4601378099616944
THAP4			4.988526389304599e-05	0.0019801980198019802	0.45998997036006717
LSM7			4.988526389304599e-05	0.0019801980198019802	0.4598477006227957
MECR			4.988526389304599e-05	0.0019801980198019802	0.4594384891495876
TGIF2			4.988526389304599e-05	0.0019801980198019802	0.4590553464307982
MCOLN2			4.988526389304599e-05	0.0019801980198019802	0.459030809790165
LYSMD2			4.988526389304599e-05	0.0019801980198019802	0.4590216269466433
PWP2H			4.988526389304599e-05	0.0019801980198019802	0.45888777648669205
ZNF692			4.988526389304599e-05	0.0019801980198019802	0.45874362138986674
C10ORF7			4.988526389304599e-05	0.0019801980198019802	0.458562875703022
CGI-115			4.988526389304599e-05	0.0019801980198019802	0.4579632322321802
LOC133308			4.988526389304599e-05	0.0019801980198019802	0.4577979413777334
LYRM4			4.988526389304599e-05	0.0019801980198019802	0.45745666508309984
DUS1L			4.988526389304599e-05	0.0019801980198019802	0.4572318866995596
TRUB2			4.988526389304599e-05	0.0019801980198019802	0.4571858693708273
ATP6V0E2L			4.988526389304599e-05	0.0019801980198019802	0.45717676945196206
C16ORF51			4.988526389304599e-05	0.0019801980198019802	0.45708614696290634
ACTR3B			4.988526389304599e-05	0.0019801980198019802	0.45705404598847427
BRCC3			4.988526389304599e-05	0.0019801980198019802	0.45694174062456444
SNHG7			4.988526389304599e-05	0.0019801980198019802	0.45629027536954064
SDF2L1			4.988526389304599e-05	0.0019801980198019802	0.4561583003691731
TSFM			4.988526389304599e-05	0.0019801980198019802	0.4561391666625934
UBE2G2			4.988526389304599e-05	0.0019801980198019802	0.45608839777910987
SAC3D1			4.988526389304599e-05	0.0019801980198019802	0.4560313289498241
CGREF1			4.988526389304599e-05	0.0019801980198019802	0.4559289857896543
ZNF259			4.988526389304599e-05	0.0019801980198019802	0.4555323167849431
RPUSD4			4.988526389304599e-05	0.0019801980198019802	0.4553148934562324
NOC2L			4.988526389304599e-05	0.0019801980198019802	0.45523305218273946
LDHB			4.988526389304599e-05	0.0019801980198019802	0.4547208989095436
CCNJ			4.988526389304599e-05	0.0019801980198019802	0.4543241667400378
ZBED3			4.988526389304599e-05	0.0019801980198019802	0.45411330163384667
NR2C2			4.988526389304599e-05	0.0019801980198019802	0.45404668666064446
TIMM9			4.988526389304599e-05	0.0019801980198019802	0.45360266786585857
MRPL1			4.988526389304599e-05	0.0019801980198019802	0.453511683259765
CXORF15			4.988526389304599e-05	0.0019801980198019802	0.4531633091085255
EIF2B1			4.988526389304599e-05	0.0019801980198019802	0.4529180365660722
MCCC2			4.988526389304599e-05	0.0019801980198019802	0.45283574248489533
DUS3L			4.988526389304599e-05	0.0019801980198019802	0.4526035961955283
MPHOSPH10			4.988526389304599e-05	0.0019801980198019802	0.4525544048321821
EIF5A			4.988526389304599e-05	0.0019801980198019802	0.4523569241278277
SLC43A1			9.977052778609199e-05	0.0029806259314456036	0.4519010944697177
FBL			9.977052778609199e-05	0.0029806259314456036	0.45172280644842544
C3ORF21			9.977052778609199e-05	0.0029806259314456036	0.4516027215254198
MRPL21			9.977052778609199e-05	0.0029806259314456036	0.45141280832000896
C1QBP			9.977052778609199e-05	0.0029806259314456036	0.4511613548604565
BOLA2			9.977052778609199e-05	0.0029806259314456036	0.45109239439659116
PALB2			9.977052778609199e-05	0.0029806259314456036	0.45051056213966834
TTC4			9.977052778609199e-05	0.0029806259314456036	0.45042054132813303
CYYR1			9.977052778609199e-05	0.0029806259314456036	0.4499728726882307
ZRF1			9.977052778609199e-05	0.0029806259314456036	0.44959143756317543
IMPAD1			9.977052778609199e-05	0.0029806259314456036	0.44926582577359936
GNPDA1			9.977052778609199e-05	0.0029806259314456036	0.4490710121003393
ZNF37B			9.977052778609199e-05	0.0029806259314456036	0.4490435721321231
GOLPH2			9.977052778609199e-05	0.0029806259314456036	0.44902521287112557
LRPPRC			9.977052778609199e-05	0.0029806259314456036	0.4489575609938013
TRA16			9.977052778609199e-05	0.0029806259314456036	0.44876801600085753
NUP35			9.977052778609199e-05	0.0029806259314456036	0.44854576036991334
LOC90355			9.977052778609199e-05	0.0029806259314456036	0.448262026710865
FAH			9.977052778609199e-05	0.0029806259314456036	0.44770925528182776
EIF3S9			9.977052778609199e-05	0.0029806259314456036	0.4476944348719208
BA16L21.2.1			9.977052778609199e-05	0.0029806259314456036	0.44761939371065174
PRPF31			9.977052778609199e-05	0.0029806259314456036	0.4473370369513838
ACAT1			9.977052778609199e-05	0.0029806259314456036	0.44708346474686483
C11ORF70			9.977052778609199e-05	0.0029806259314456036	0.44644854301544
LOC56902			9.977052778609199e-05	0.0029806259314456036	0.4463903732410641
ATF7IP2			9.977052778609199e-05	0.0029806259314456036	0.44630449898059915
MSTO1			9.977052778609199e-05	0.0029806259314456036	0.44625111870929907
C1ORF79			9.977052778609199e-05	0.0029806259314456036	0.44593123106237753
MRPL4			9.977052778609199e-05	0.0029806259314456036	0.44586575430469194
TP53RK			9.977052778609199e-05	0.0029806259314456036	0.4453829392579827
ABCE1			9.977052778609199e-05	0.0029806259314456036	0.44502523973094665
MRPS17			9.977052778609199e-05	0.0029806259314456036	0.4448053732542948
GPX7			9.977052778609199e-05	0.0029806259314456036	0.4443031102749393
MARVELD2			9.977052778609199e-05	0.0029806259314456036	0.44422125292834314
RCN1			9.977052778609199e-05	0.0029806259314456036	0.44406557215840486
DRG1			9.977052778609199e-05	0.0029806259314456036	0.44355546383831507
LPHN1			9.977052778609199e-05	0.0029806259314456036	0.44294015991751395
FJX1			9.977052778609199e-05	0.0029806259314456036	0.4427571824584419
ILF3			9.977052778609199e-05	0.0029806259314456036	0.44266407298103844
MRPS11			9.977052778609199e-05	0.0029806259314456036	0.4425913510910172
C20ORF116			9.977052778609199e-05	0.0029806259314456036	0.4424998962323387
IL15RA			9.977052778609199e-05	0.0029806259314456036	0.4424863671085002
CUTA			9.977052778609199e-05	0.0029806259314456036	0.4420988122563531
OGFOD1			9.977052778609199e-05	0.0029806259314456036	0.44207904696341466
ZNF614			9.977052778609199e-05	0.0029806259314456036	0.441469526959918
ZC3HC1			9.977052778609199e-05	0.0029806259314456036	0.44143061585906307
TIMM8B			9.977052778609199e-05	0.0029806259314456036	0.44141443358013055
LOC89944			9.977052778609199e-05	0.0029806259314456036	0.441361644009463
MRPL24			9.977052778609199e-05	0.0029806259314456036	0.4413509815475701
NOB1			9.977052778609199e-05	0.0029806259314456036	0.4412965118112205
KIAA0409			9.977052778609199e-05	0.0029806259314456036	0.44121136375333286
JMY			9.977052778609199e-05	0.0029806259314456036	0.44114541837767934
EIF2S1			9.977052778609199e-05	0.0029806259314456036	0.4410456435609579
C6ORF192			9.977052778609199e-05	0.0029806259314456036	0.4407795568256581
C14ORF167			9.977052778609199e-05	0.0029806259314456036	0.44066909442787483
EIF4EBP1			9.977052778609199e-05	0.0029806259314456036	0.4403501376124973
PRPS1			9.977052778609199e-05	0.0029806259314456036	0.44022085690048013
POLR1A			9.977052778609199e-05	0.0029806259314456036	0.44013472343865473
ZNF642			9.977052778609199e-05	0.0029806259314456036	0.4399053647962735
UBQLN4			9.977052778609199e-05	0.0029806259314456036	0.43986820290088624
NFRKB			9.977052778609199e-05	0.0029806259314456036	0.4397626211130431
RNMTL1			9.977052778609199e-05	0.0029806259314456036	0.4394074811006843
GNPNAT1			9.977052778609199e-05	0.0029806259314456036	0.43828224967163787
PARD3B			9.977052778609199e-05	0.0029806259314456036	0.4380749067170276
NGDN			9.977052778609199e-05	0.0029806259314456036	0.4380718399777114
ZNF350			9.977052778609199e-05	0.0029806259314456036	0.43806064449805543
GPHN			9.977052778609199e-05	0.0029806259314456036	0.4375903297399731
ZNF37A			9.977052778609199e-05	0.0029806259314456036	0.4373800106065206
PDF			9.977052778609199e-05	0.0029806259314456036	0.4367537640607326
MBD3			9.977052778609199e-05	0.0029806259314456036	0.43654764396615786
MLH3			9.977052778609199e-05	0.0029806259314456036	0.436177126011698
MPV17			9.977052778609199e-05	0.0029806259314456036	0.4360435086228597
FBXL8			9.977052778609199e-05	0.0029806259314456036	0.43588665191378245
MDS032			9.977052778609199e-05	0.0029806259314456036	0.43581350126653634
NHP2L1			9.977052778609199e-05	0.0029806259314456036	0.43566276310348667
DZIP1			9.977052778609199e-05	0.0029806259314456036	0.43551875108997135
C1ORF164			9.977052778609199e-05	0.0029806259314456036	0.43530078987689336
PRCC			9.977052778609199e-05	0.0029806259314456036	0.43521869185763856
MRPL40			9.977052778609199e-05	0.0029806259314456036	0.435039962501333
TAF5			9.977052778609199e-05	0.0029806259314456036	0.4349862493376167
RPL7L1			9.977052778609199e-05	0.0029806259314456036	0.4347864957520609
FXC1			9.977052778609199e-05	0.0029806259314456036	0.4346903116067146
HEATR1			9.977052778609199e-05	0.0029806259314456036	0.43418401816699265
WDSOF1			9.977052778609199e-05	0.0029806259314456036	0.43409156066109644
LOC153346			9.977052778609199e-05	0.0029806259314456036	0.4339950927130443
DEAF1			9.977052778609199e-05	0.0029806259314456036	0.4338665786860974
PIGH			9.977052778609199e-05	0.0029806259314456036	0.43364789512481006
ASPSCR1			9.977052778609199e-05	0.0029806259314456036	0.4334320192004683
CLNS1A			9.977052778609199e-05	0.0029806259314456036	0.4333673391746708
SUPT16H			9.977052778609199e-05	0.0029806259314456036	0.4333625793316733
KIAA0103			9.977052778609199e-05	0.0029806259314456036	0.43335503627065164
NKIRAS1			9.977052778609199e-05	0.0029806259314456036	0.433144103064286
SPESP1			9.977052778609199e-05	0.0029806259314456036	0.43306831868349943
ARMETL1			9.977052778609199e-05	0.0029806259314456036	0.43302328708599713
HNRPAB			9.977052778609199e-05	0.0029806259314456036	0.43279962056825166
C20ORF4			9.977052778609199e-05	0.0029806259314456036	0.4327348522569244
LOC145853			9.977052778609199e-05	0.0029806259314456036	0.43262800625180586
CCNB1IP1			9.977052778609199e-05	0.0029806259314456036	0.43183830337534795
STOM			9.977052778609199e-05	0.0029806259314456036	0.4318238643141433
TGFBRAP1			9.977052778609199e-05	0.0029806259314456036	0.4317518447213921
MRPL52			9.977052778609199e-05	0.0029806259314456036	0.4313592678162452
SNRPB			9.977052778609199e-05	0.0029806259314456036	0.4311692222275606
TIMM10			9.977052778609199e-05	0.0029806259314456036	0.4305665998992821
SF3A3			9.977052778609199e-05	0.0029806259314456036	0.43053990869661213
TMEFF2			9.977052778609199e-05	0.0029806259314456036	0.43013460251012264
NOLA2			9.977052778609199e-05	0.0029806259314456036	0.4299847555540762
PFDN2			9.977052778609199e-05	0.0029806259314456036	0.42991344104605933
MGC9913			9.977052778609199e-05	0.0029806259314456036	0.42977208682576107
